# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
9

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,Fuselage,0,TNWQWZQSLZ,0,0,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -1.480000000000000071e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,31,17
# x,y,z,u,w
1.361411901870597241e+01, 2.974478667929052878e-16, 6.157692307692308020e+00, 1.712181132639828007e+01, 2.974478667929052878e-16, 6.157692307692308020e+00, 1.534037383396635867e+01, 3.239711972066184859e-16, 6.157692307692308020e+00, 1.507975064683398614e+01, 3.132799836925226946e-16, 6.157692307692308020e+00, 1.339937720182035885e-01, 2.781600002970959773e-01, 3.507692307692307665e+00, 2.109578326247627811e-01, 7.600245132870083964e+00, -3.788679795444131059e-16, 1.404314712144895741e-02, 7.395303943061561913e-01, -7.440741550894230987e-17, 1.113389980175012228e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.588005133801448476e+00, 3.588005133801449809e+00, 2.692307692307692513e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -1.361411901870597241e+01, -2.974478667929052878e-16, -6.157692307692308020e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.361411901870597241e+01, 2.974478667929052878e-16, 6.157692307692308020e+00, 1.000000000000000000e+00, 1.408078242636841004e-01, 2.998736837942413413e-01, 1.800000000000000000e+02, 1.869610694787638394e+01, 2.114042313647120433e-02, 2.114042313647694973e-02
1.405222799761736496e+01, 3.233538567748684202e-16, 6.580769230769229594e+00, 1.728299722838659491e+01, 3.233538567748684202e-16, 6.580769230769229594e+00, 1.564131949998828652e+01, 2.815433762796298315e-16, 6.580769230769229594e+00, 1.540212579088940537e+01, 2.803961416817982861e-16, 6.580769230769229594e+00, 1.369111280957458210e-01, 2.777228540590640504e-01, 3.230769230769229949e+00, 1.721610159608349122e-01, 5.950183669813176479e+00, -3.766765087182270756e-16, 1.078318494377437757e-02, 5.438788642274630103e-01, -2.465944681772192898e-17, 9.651746604687317932e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.307543598219941927e+00, 3.307543598219942371e+00, 2.769230769230769162e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -1.405222799761736496e+01, -3.233538567748684202e-16, -6.580769230769229594e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.405222799761736496e+01, 3.233538567748684202e-16, 6.580769230769229594e+00, 1.000000000000000000e+00, 1.431165344733757450e-01, 2.998412568760452368e-01, 1.800000000000000000e+02, 1.899658434186405387e+01, 2.194171680055273521e-02, 2.194171680055926818e-02
1.449033697652876107e+01, 3.492598467568317498e-16, 7.003846153846153832e+00, 1.744418313037491330e+01, 3.492598467568317498e-16, 7.003846153846153832e+00, 1.594224301093676033e+01, 3.495105579846470329e-16, 7.003846153846153832e+00, 1.572446322618202252e+01, 3.360674744415225863e-16, 7.003846153846153832e+00, 1.403754884378271561e-01, 2.772037429014004850e-01, 2.953846153846152234e+00, 1.383922751935619255e-01, 4.558342202668593579e+00, -1.461858720535249113e-16, 8.123510453243758950e-03, 3.897369150702049700e-01, -1.571348204204724915e-17, 8.273191211425895419e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.027154098176127128e+00, 3.027154098176127572e+00, 2.846153846153846256e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -1.449033697652876107e+01, -3.492598467568317498e-16, -7.003846153846153832e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.449033697652876107e+01, 3.492598467568317498e-16, 7.003846153846153832e+00, 1.000000000000000000e+00, 1.454253332183750302e-01, 2.997964599179150369e-01, 1.800000000000000000e+02, 1.929665469253092525e+01, 2.280366017154253008e-02, 2.280366017154993388e-02
1.492844595544015718e+01, 3.751658367387950300e-16, 7.426923076923078071e+00, 1.760536903236323170e+01, 3.751658367387950300e-16, 7.426923076923078071e+00, 1.624313771897413261e+01, 3.753582560212705870e-16, 7.426923076923078071e+00, 1.604675478977403813e+01, 3.705439040398123004e-16, 7.426923076923078071e+00, 1.445566129886149687e-01, 2.765772294352547567e-01, 2.676923076923074518e+00, 1.093057214560299167e-01, 3.402722536281673538e+00, -3.807159569547798601e-16, 5.985880188133556323e-03, 2.708015286376282971e-01, -8.435503428841859123e-18, 6.998233621965862516e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.746858590712200066e+00, 2.746858590712200954e+00, 2.923076923076923350e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -1.492844595544015718e+01, -3.751658367387950300e-16, -7.426923076923078071e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.492844595544015718e+01, 3.751658367387950300e-16, 7.426923076923078071e+00, 1.000000000000000000e+00, 1.477342149307928620e-01, 2.997402033174214608e-01, 1.800000000000000000e+02, 1.959631471959840354e+01, 2.373340720113762195e-02, 2.373340720114602148e-02
1.536655493435154973e+01, 4.010718267207581624e-16, 7.849999999999999645e+00, 1.776655493435155009e+01, 4.010718267207581624e-16, 7.849999999999999645e+00, 1.654399407238503983e+01, 3.390530904819534784e-16, 7.849999999999999645e+00, 1.636898977745445904e+01, 3.804258904202716144e-16, 7.849999999999999645e+00, 1.497026124357382915e-01, 2.758061359384595956e-01, 2.400000000000000355e+00, 8.455547644775603111e-02, 2.461326216049333659e+00, -6.627294292562507240e-16, 4.297488808374998366e-03, 1.812855565977848360e-01, -2.783018685303283466e-17, 5.826873836307229215e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.466688872031313817e+00, 2.466688872031314705e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -1.536655493435154973e+01, -4.010718267207581624e-16, -7.849999999999999645e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.536655493435154973e+01, 4.010718267207581624e-16, 7.849999999999999645e+00, 1.000000000000000000e+00, 1.500431745476392686e-01, 2.996733029399382131e-01, 1.800000000000000000e+02, 1.989556117420007908e+01, 2.473928301813718353e-02, 2.473928301814673839e-02
# DegenGeom Type, nXsecs
STICK_FACE, 16
# sweeple,sweepte,areaTop,areaBot
8.200000000000000000e+01, 1.458553911178954010e+01, 4.550417455671941447e+00, 4.552437241469166729e+00
8.200000000000000000e+01, 1.458553911178954010e+01, 3.787853208829479623e+00, 3.790258304699015035e+00
8.200000000000000000e+01, 1.458553911178982077e+01, 3.046852932766058952e+00, 3.049995108522679299e+00
4.600000000000000000e+01, 2.085608305820380792e+01, 2.561509930370883481e+00, 2.561510845035858353e+00
4.599999999999998579e+01, 2.085608305820436215e+01, 2.441510969344901749e+00, 2.441511973406079505e+00
4.600000000000000000e+01, 2.085608305820380792e+01, 2.321520286970933711e+00, 2.321521394161974783e+00
4.599999999999996447e+01, 2.085608305820413122e+01, 2.201539217501075285e+00, 2.201540444510141636e+00
4.600000000000006395e+01, 2.085608305820405661e+01, 2.081569397616298556e+00, 2.081570764922548555e+00
4.600000000000000000e+01, 2.085608305820402109e+01, 1.961612857076398431e+00, 1.961614390086545923e+00
4.599999999999996447e+01, 2.085608305820413122e+01, 1.841672143978612119e+00, 1.841673874596575056e+00
4.600000000000000000e+01, 2.085608305820402109e+01, 1.721750501047216497e+00, 1.721752469881484782e+00
4.600000000000006395e+01, 2.085608305820405661e+01, 1.601852118905838340e+00, 1.601854378437221893e+00
4.599999999999996447e+01, 2.085608305820371910e+01, 1.481982508501594076e+00, 1.481985127734108065e+00
4.600000000000000000e+01, 2.085608305820402109e+01, 1.362149063393609749e+00, 1.362152134862109731e+00
4.600000000000000000e+01, 2.085608305820402109e+01, 1.242361934825531700e+00, 1.242365585472597234e+00
4.599999999999996447e+01, 2.085608305820413122e+01, 1.122635442289140695e+00, 1.122639850939236794e+00
# DegenGeom Type
POINT
# vol,volWet,area,areaWet,Ishellxx,Ishellyy,Ishellzz,Ishellxy,Ishellxz,Ishellyz,Isolidxx,Isolidyy,Isolidzz,Isolidxy,Isolidxz,Isolidyz,cgShellx,cgShelly,cgShellz,cgSolidx,cgSolidy,cgSolidz
1.333213504978881048e+01, 1.190300478425663400e+01, 7.676747883714550369e+01, 6.623879588512700423e+01, 2.921213560273895951e+02, 1.143406529564761513e+03, 8.582936323041627702e+02, 2.703802658331812834e-14, 3.557085627991414185e+02, 1.061669232616056086e-14, 4.115583917508038780e+01, 1.426853984294147040e+02, 1.021692086280183247e+02, 1.250861190506942445e-04, 4.855850106989245774e+01, -5.030254455283408665e-05, 1.256919209177581109e+01, 2.522539597957794263e-16, 3.628008232530038235e+00, 1.238958373217725928e+01, 1.575662605622217436e-12, 3.531405192616272171e+00
# DegenGeom Type, name, typeName, typeId, fullname
SUBSURF,Rudder,Control_Surf,3,VStab_Surf0_Rudder
# testType
0
# DegenGeom Type, nPts
SUBSURF_BNDY, 47
# u,w,x,y,z
2.000000000000000000e+00, 4.000000000000000000e+00, 1.567113820850341632e+01, 6.429395695523604892e-17, 2.350000000000000089e+00
2.000000000000000000e+00, 3.933769474029541691e+00, 1.548178544076921703e+01, -2.613948392796879017e-02, 2.350000000000000089e+00
2.000000000000000000e+00, 3.867697467803955291e+00, 1.528062147334522436e+01, -5.299060151094767135e-02, 2.350000000000000089e+00
2.000000000000000000e+00, 3.801783981323241690e+00, 1.507982219164126292e+01, -7.888016743311898615e-02, 2.350000000000000089e+00
2.000000000000000000e+00, 3.736029014587402219e+00, 1.487939629074777770e+01, -1.038434945224717409e-01, 2.350000000000000089e+00
2.000000000000000000e+00, 3.670432567596435547e+00, 1.467935072415352593e+01, -1.279058574655743963e-01, 2.350000000000000089e+00
2.000000000000000000e+00, 3.605059818267821736e+00, 1.447988794940446233e+01, -1.510443311096456021e-01, 2.350000000000000089e+00
2.000000000000000000e+00, 3.539910766601562564e+00, 1.428101135980973169e+01, -1.732571847534820353e-01, 2.350000000000000089e+00
2.000000000000000000e+00, 3.474887645721435270e+00, 1.408242555821467157e+01, -1.945734389915971252e-01, 2.350000000000000089e+00
2.000000000000000000e+00, 3.409892688751220646e+00, 1.388383286915921389e+01, -2.149964546142799915e-01, 2.350000000000000089e+00
2.000000000000000000e+00, 3.344828128814697266e+00, 1.368493403462313296e+01, -2.345080496674550041e-01, 2.350000000000000089e+00
2.000000000000000000e+00, 3.279693965911865128e+00, 1.348572809342987711e+01, -2.530556716985121191e-01, 2.350000000000000533e+00
2.000000000000000000e+00, 3.214555377960205185e+00, 1.328641303425674103e+01, -2.705487687750494086e-01, 2.350000000000000089e+00
2.000000000000000000e+00, 3.149412364959716992e+00, 1.308698755799963998e+01, -2.868996910266762290e-01, 2.350000000000000089e+00
2.000000000000000000e+00, 3.084264926910400106e+00, 1.288745060386135144e+01, -3.020144896684741620e-01, 2.350000000000000089e+00
2.000000000000000000e+00, 3.019113063812255859e+00, 1.268780177111245600e+01, -3.157646847577733618e-01, 2.350000000000000089e+00
2.066666666666666430e+00, 3.019305057525635494e+00, 1.294696993607324487e+01, -3.052366003163807240e-01, 2.716666666666665009e+00
2.133333333333333304e+00, 3.019533710479736399e+00, 1.320619467398766211e+01, -2.947042227248703461e-01, 3.083333333333332593e+00
2.200000000000000178e+00, 3.019799022674560796e+00, 1.346546256727917878e+01, -2.841682804565684450e-01, 3.450000000000001066e+00
2.266666666666667052e+00, 3.020100994110107351e+00, 1.372476019834444649e+01, -2.736295019071148249e-01, 3.816666666666669094e+00
2.333333333333333481e+00, 3.020439624786376953e+00, 1.398407414956472650e+01, -2.630886156235818785e-01, 4.183333333333333570e+00
2.399999999999999911e+00, 3.020791767120361015e+00, 1.424333699794806840e+01, -2.525500630230895216e-01, 4.549999999999999822e+00
2.466666666666666341e+00, 3.021157421112059982e+00, 1.450254379824582784e+01, -2.420141157039594759e-01, 4.916666666666664298e+00
2.533333333333333215e+00, 3.021571308135986733e+00, 1.476176214095157135e+01, -2.314759355214632275e-01, 5.283333333333332327e+00
2.599999999999999645e+00, 3.022068149566650153e+00, 1.502104267183020170e+01, -2.209316012466244206e-01, 5.649999999999998579e+00
2.666666666666666519e+00, 3.022682666778564453e+00, 1.528041909169837353e+01, -2.103781067748919653e-01, 6.016666666666665719e+00
2.733333333333332948e+00, 3.023414859771728302e+00, 1.553984832918905745e+01, -1.998177843238526930e-01, 6.383333333333331083e+00
2.800000000000000711e+00, 3.024241580963135334e+00, 1.579925025238278558e+01, -1.892557661996538687e-01, 6.750000000000003553e+00
2.866666666666666696e+00, 3.025162830352783327e+00, 1.605859026240716148e+01, -1.786939343482071840e-01, 7.116666666666667140e+00
2.933333333333333570e+00, 3.026178607940674503e+00, 1.631783376051561874e+01, -1.681341763020109958e-01, 7.483333333333334281e+00
3.000000000000000000e+00, 3.027288913726806641e+00, 1.657694614816331580e+01, -1.575783866906051434e-01, 7.849999999999999645e+00
3.000000000000000444e+00, 3.091909198760987021e+00, 1.665672273508384293e+01, -1.506772715073816660e-01, 7.849999999999999645e+00
3.000000000000000000e+00, 3.156522769927978977e+00, 1.673642988691651112e+01, -1.431006109875650467e-01, 7.849999999999999645e+00
3.000000000000000000e+00, 3.221129627227782954e+00, 1.681606798265042713e+01, -1.349128246094716821e-01, 7.849999999999999645e+00
3.000000000000000000e+00, 3.285729770660400728e+00, 1.689563773051106921e+01, -1.261598028297417906e-01, 7.849999999999999645e+00
3.000000000000000000e+00, 3.350323200225830078e+00, 1.697514004057117631e+01, -1.168866565331078966e-01, 7.849999999999999645e+00
3.000000000000000000e+00, 3.414844127655028316e+00, 1.705449483609163153e+01, -1.071385683545253431e-01, 7.849999999999999645e+00
3.000000000000000000e+00, 3.479292552947997663e+00, 1.713370273689025325e+01, -9.694051016710886204e-02, 7.849999999999999645e+00
3.000000000000000000e+00, 3.543767158508301041e+00, 1.721288533544593236e+01, -8.630167727746532180e-02, 7.849999999999996980e+00
3.000000000000000000e+00, 3.608366626739502259e+00, 1.729216324361983226e+01, -7.521938646029587006e-02, 7.849999999999999645e+00
3.000000000000000000e+00, 3.673189640045166016e+00, 1.737165625354644760e+01, -6.368271446493403709e-02, 7.849999999999999645e+00
3.000000000000000000e+00, 3.738236198425292311e+00, 1.745136206847027438e+01, -5.169149817899533483e-02, 7.849999999999999645e+00
3.000000000000000888e+00, 3.803440513610841123e+00, 1.753119729291756812e+01, -3.925374481736452342e-02, 7.849999999999999645e+00
3.000000000000000000e+00, 3.868802585601806676e+00, 1.761115808425733320e+01, -2.635976291299036919e-02, 7.849999999999999645e+00
3.000000000000000000e+00, 3.934322414398193413e+00, 1.769123992553876334e+01, -1.299607411164241041e-02, 7.849999999999996980e+00
3.000000000000000000e+00, 4.000000000000000000e+00, 1.776655493435155009e+01, 4.010718267207581624e-16, 7.849999999999999645e+00
2.000000000000000000e+00, 4.000000000000000000e+00, 1.567113820850341632e+01, 6.429395695523604892e-17, 2.350000000000000089e+00
# DegenGeom Type, name, typeName, typeId, fullname
SUBSURF,Rudder,Control_Surf,3,VStab_Surf0_Rudder
# testType
0
# DegenGeom Type, nPts
SUBSURF_BNDY, 47
# u,w,x,y,z
3.000000000000000000e+00, 0.000000000000000000e+00, 1.776655493435155009e+01, 4.010718267207581624e-16, 7.849999999999999645e+00
3.000000000000000444e+00, 6.567758560180664285e-02, 1.769123992553875624e+01, 1.299607411164383636e-02, 7.850000000000001421e+00
3.000000000000000000e+00, 1.311974143981933794e-01, 1.761115808425733675e+01, 2.635976291299138227e-02, 7.849999999999999645e+00
3.000000000000000000e+00, 1.965594863891602095e-01, 1.753119729291756101e+01, 3.925374481736573079e-02, 7.849999999999999645e+00
3.000000000000000000e+00, 2.617638015747070224e-01, 1.745136206847027083e+01, 5.169149817899625771e-02, 7.849999999999999645e+00
3.000000000000000000e+00, 3.268103599548339844e-01, 1.737165625354644760e+01, 6.368271446493503629e-02, 7.849999999999999645e+00
3.000000000000000000e+00, 3.916333732604980744e-01, 1.729216324361982871e+01, 7.521938646029691089e-02, 7.849999999999999645e+00
3.000000000000000000e+00, 4.562328414916991259e-01, 1.721288533544593236e+01, 8.630167727746634876e-02, 7.849999999999999645e+00
3.000000000000000000e+00, 5.207074470520020038e-01, 1.713370273689024970e+01, 9.694051016710980573e-02, 7.849999999999999645e+00
3.000000000000000000e+00, 5.851558723449707955e-01, 1.705449483609163153e+01, 1.071385683545261480e-01, 7.849999999999999645e+00
3.000000000000000000e+00, 6.496767997741699219e-01, 1.697514004057117276e+01, 1.168866565331087709e-01, 7.849999999999999645e+00
3.000000000000000000e+00, 7.142702293395996049e-01, 1.689563773051106566e+01, 1.261598028297427621e-01, 7.849999999999996980e+00
3.000000000000000888e+00, 7.788703727722170456e-01, 1.681606798265042713e+01, 1.349128246094724037e-01, 7.849999999999999645e+00
3.000000000000000000e+00, 8.434772300720215776e-01, 1.673642988691650757e+01, 1.431006109875659071e-01, 7.849999999999997868e+00
3.000000000000000000e+00, 9.080908012390137563e-01, 1.665672273508383938e+01, 1.506772715073827207e-01, 7.849999999999999645e+00
3.000000000000000000e+00, 9.727110862731933594e-01, 1.657694614816331580e+01, 1.575783866906060038e-01, 7.849999999999999645e+00
2.933333333333334458e+00, 9.738213920593263850e-01, 1.631783376051561874e+01, 1.681341763020117730e-01, 7.483333333333337833e+00
2.866666666666666696e+00, 9.748371696472168946e-01, 1.605859026240715792e+01, 1.786939343482079612e-01, 7.116666666666665364e+00
2.799999999999999822e+00, 9.757584190368653321e-01, 1.579925025238278025e+01, 1.892557661996548402e-01, 6.749999999999998224e+00
2.733333333333333393e+00, 9.765851402282715865e-01, 1.553984832918905568e+01, 1.998177843238532758e-01, 6.383333333333332860e+00
2.666666666666666519e+00, 9.773173332214355469e-01, 1.528041909169837353e+01, 2.103781067748926870e-01, 6.016666666666665719e+00
2.599999999999999645e+00, 9.779318504333494033e-01, 1.502104267183020525e+01, 2.209316012466250312e-01, 5.649999999999996803e+00
2.533333333333333215e+00, 9.784286918640134889e-01, 1.476176214095156780e+01, 2.314759355214638381e-01, 5.283333333333331439e+00
2.466666666666666785e+00, 9.788425788879394629e-01, 1.450254379824582784e+01, 2.420141157039598367e-01, 4.916666666666666963e+00
2.399999999999999911e+00, 9.792082328796387625e-01, 1.424333699794806840e+01, 2.525500630230900212e-01, 4.549999999999998934e+00
2.333333333333333481e+00, 9.795603752136230469e-01, 1.398407414956472294e+01, 2.630886156235824336e-01, 4.183333333333333570e+00
2.266666666666666607e+00, 9.798990058898924271e-01, 1.372476019834444472e+01, 2.736295019071153245e-01, 3.816666666666665986e+00
2.200000000000000622e+00, 9.802009773254396485e-01, 1.346546256727917523e+01, 2.841682804565689446e-01, 3.450000000000003286e+00
2.133333333333332860e+00, 9.804662895202637118e-01, 1.320619467398766034e+01, 2.947042227248709567e-01, 3.083333333333330817e+00
2.066666666666666430e+00, 9.806949424743652832e-01, 1.294696993607324131e+01, 3.052366003163812236e-01, 2.716666666666665009e+00
2.000000000000000000e+00, 9.808869361877441406e-01, 1.268780177111245244e+01, 3.157646847577737503e-01, 2.350000000000000089e+00
2.000000000000000000e+00, 9.157350730895997826e-01, 1.288745060386134789e+01, 3.020144896684744951e-01, 2.350000000000000089e+00
2.000000000000000000e+00, 8.505876350402832298e-01, 1.308698755799963465e+01, 2.868996910266766731e-01, 2.350000000000000089e+00
2.000000000000000000e+00, 7.854446220397949263e-01, 1.328641303425673748e+01, 2.705487687750497972e-01, 2.350000000000000089e+00
2.000000000000000000e+00, 7.203060340881347612e-01, 1.348572809342987355e+01, 2.530556716985123966e-01, 2.350000000000000089e+00
2.000000000000000000e+00, 6.551718711853027344e-01, 1.368493403462312941e+01, 2.345080496674555870e-01, 2.350000000000000089e+00
2.000000000000000000e+00, 5.901073112487791317e-01, 1.388383286915921389e+01, 2.149964546142805188e-01, 2.350000000000000089e+00
2.000000000000000000e+00, 5.251123542785642861e-01, 1.408242555821466979e+01, 1.945734389915974305e-01, 2.350000000000000089e+00
2.000000000000000000e+00, 4.600892333984374361e-01, 1.428101135980973169e+01, 1.732571847534823684e-01, 2.350000000000000089e+00
2.000000000000000000e+00, 3.949401817321777086e-01, 1.447988794940446766e+01, 1.510443311096456021e-01, 2.350000000000000089e+00
2.000000000000000000e+00, 3.295674324035644531e-01, 1.467935072415352593e+01, 1.279058574655744795e-01, 2.350000000000000089e+00
2.000000000000000000e+00, 2.639709854125976696e-01, 1.487939629074778125e+01, 1.038434945224718103e-01, 2.350000000000000089e+00
2.000000000000000000e+00, 1.982160186767578103e-01, 1.507982219164127535e+01, 7.888016743311809797e-02, 2.350000000000000089e+00
2.000000000000000000e+00, 1.323025321960448752e-01, 1.528062147334527410e+01, 5.299060151094518722e-02, 2.350000000000000089e+00
2.000000000000000000e+00, 6.623052597045897549e-02, 1.548178544076927388e+01, 2.613948392796609094e-02, 2.350000000000000089e+00
2.000000000000000000e+00, 0.000000000000000000e+00, 1.567113820850341632e+01, 6.429395695523604892e-17, 2.350000000000000089e+00
3.000000000000000000e+00, 0.000000000000000000e+00, 1.776655493435155009e+01, 4.010718267207581624e-16, 7.849999999999999645e+00
# DegenGeom Type, name, nPts
HINGELINE,Rudder, 2
# uStart,uEnd,wStart,wEnd,xStart,yStart,zStart,xEnd,yEnd,zEnd
2.000000000000000000e+00, 3.000000000000000000e+00, 3.019113063812255859e+00, 3.027288913726806641e+00, 1.268780177111245600e+01, -3.157646847577733618e-01, 2.350000000000000089e+00, 1.657694614816331580e+01, -1.575783866906051434e-01, 7.849999999999999645e+00
2.000000000000000000e+00, 3.000000000000000000e+00, 9.808869361877441406e-01, 9.727110862731933594e-01, 1.268780177111245244e+01, 3.157646847577737503e-01, 2.350000000000000089e+00, 1.657694614816331580e+01, 1.575783866906060038e-01, 7.849999999999999645e+00

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,PropSpinner,0,ZHIFCKNPZV,0,0,0,9.987820251299122098e-01, -3.489949670250096919e-02, 3.487823687206265122e-02, 0.000000000000000000e+00, 3.487823687206265122e-02, 9.993908270190957621e-01, 1.217974870087876020e-03, 0.000000000000000000e+00, -3.489949670250096919e-02, 0.000000000000000000e+00, 9.993908270190957621e-01, 0.000000000000000000e+00, -1.680000000000000071e+01, 0.000000000000000000e+00, -1.500000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,6,17
# x,y,z,u,w
-1.680000000000000071e+01, 0.000000000000000000e+00, -1.500000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-1.680000000000000071e+01, 0.000000000000000000e+00, -1.500000000000000000e+00, 0.000000000000000000e+00, 2.500000000000000000e-01
-1.680000000000000071e+01, 0.000000000000000000e+00, -1.500000000000000000e+00, 0.000000000000000000e+00, 5.000000000000000000e-01
-1.680000000000000071e+01, 0.000000000000000000e+00, -1.500000000000000000e+00, 0.000000000000000000e+00, 7.500000000000000000e-01
-1.680000000000000071e+01, 0.000000000000000000e+00, -1.500000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
-1.680000000000000071e+01, 0.000000000000000000e+00, -1.500000000000000000e+00, 0.000000000000000000e+00, 1.250000000000000000e+00
-1.680000000000000071e+01, 0.000000000000000000e+00, -1.500000000000000000e+00, 0.000000000000000000e+00, 1.500000000000000000e+00
-1.680000000000000071e+01, 0.000000000000000000e+00, -1.500000000000000000e+00, 0.000000000000000000e+00, 1.750000000000000000e+00
-1.680000000000000071e+01, 0.000000000000000000e+00, -1.500000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00
-1.680000000000000071e+01, 0.000000000000000000e+00, -1.500000000000000000e+00, 0.000000000000000000e+00, 2.250000000000000000e+00
-1.680000000000000071e+01, 0.000000000000000000e+00, -1.500000000000000000e+00, 0.000000000000000000e+00, 2.500000000000000000e+00
-1.680000000000000071e+01, 0.000000000000000000e+00, -1.500000000000000000e+00, 0.000000000000000000e+00, 2.750000000000000000e+00
-1.680000000000000071e+01, 0.000000000000000000e+00, -1.500000000000000000e+00, 0.000000000000000000e+00, 3.000000000000000000e+00
-1.680000000000000071e+01, 0.000000000000000000e+00, -1.500000000000000000e+00, 0.000000000000000000e+00, 3.250000000000000000e+00
-1.680000000000000071e+01, 0.000000000000000000e+00, -1.500000000000000000e+00, 0.000000000000000000e+00, 3.500000000000000000e+00
